// Phase concentrations at each sample
C47=0.000000,0.000000,0.000000,0.757576,0.000000,0.242424
C48=0.000000,0.000000,0.000000,0.606061,0.000000,0.393939
C49=0.000000,0.000000,0.000000,0.454545,0.036364,0.509091
C50=0.000000,0.000000,0.000000,0.303030,0.090909,0.606061
C51=0.000000,0.000000,0.000000,0.151515,0.145455,0.703030
C52=0.000000,0.000000,0.000000,0.000000,0.200000,0.800000
C53=0.000000,0.100000,0.000000,0.000000,0.200000,0.700000
C54=0.000000,0.200000,0.000000,0.000000,0.200000,0.600000
C55=0.000000,0.300000,0.000000,0.000000,0.200000,0.500000
C56=0.000000,0.400000,0.000000,0.000000,0.200000,0.400000
C57=0.000000,0.500000,0.000000,0.000000,0.200000,0.300000
C58=0.000000,0.600000,0.000000,0.000000,0.200000,0.200000
C59=0.000000,0.700000,0.000000,0.000000,0.200000,0.100000
C60=0.000000,0.800000,0.000000,0.000000,0.200000,-0.000000
C61=0.069444,0.000000,0.930556,0.000000,0.000000,0.000000
C62=0.000000,0.000000,0.705882,0.294118,0.000000,0.000000
C63=0.000000,0.000000,0.411765,0.588235,0.000000,0.000000
C64=0.000000,0.000000,0.117647,0.882353,0.000000,0.000000
C65=0.000000,0.000000,0.000000,0.909091,0.000000,0.090909
C66=0.000000,0.000000,0.000000,0.757576,0.027273,0.215152
C67=0.000000,0.000000,0.000000,0.606061,0.081818,0.312121
C68=0.000000,0.000000,0.000000,0.454545,0.136364,0.409091
C69=0.000000,0.000000,0.000000,0.303030,0.190909,0.506061
C70=0.000000,0.000000,0.000000,0.151515,0.245455,0.603030
C71=0.000000,0.000000,0.000000,0.000000,0.300000,0.700000
C72=0.000000,0.100000,0.000000,0.000000,0.300000,0.600000
C73=0.000000,0.200000,0.000000,0.000000,0.300000,0.500000
C74=0.000000,0.300000,0.000000,0.000000,0.300000,0.400000
C75=0.000000,0.400000,0.000000,0.000000,0.300000,0.300000
C76=0.000000,0.500000,0.000000,0.000000,0.300000,0.200000
C77=0.000000,0.600000,0.000000,0.000000,0.300000,0.100000
C78=0.000000,0.700000,0.000000,0.000000,0.300000,-0.000000
C79=0.138889,0.000000,0.861111,0.000000,0.000000,0.000000
C80=0.065359,0.000000,0.640523,0.294118,0.000000,0.000000
C81=0.000000,0.000000,0.411765,0.588235,0.000000,0.000000
C82=0.000000,0.000000,0.117647,0.882353,0.000000,0.000000
C83=0.000000,0.000000,0.000000,0.909091,0.072727,0.018182
C84=0.000000,0.000000,0.000000,0.757576,0.127273,0.115152
C85=0.000000,0.000000,0.000000,0.606061,0.181818,0.212121
C86=0.000000,0.000000,0.000000,0.454545,0.236364,0.309091
C87=0.000000,0.000000,0.000000,0.303030,0.290909,0.406061
C88=0.000000,0.000000,0.000000,0.151515,0.345455,0.503030
C89=0.000000,0.000000,0.000000,0.000000,0.400000,0.600000
C90=0.000000,0.100000,0.000000,0.000000,0.400000,0.500000
C91=0.000000,0.200000,0.000000,0.000000,0.400000,0.400000
C92=0.000000,0.300000,0.000000,0.000000,0.400000,0.300000
C93=0.000000,0.400000,0.000000,0.000000,0.400000,0.200000
C94=0.000000,0.500000,0.000000,0.000000,0.400000,0.100000
C95=0.000000,0.600000,0.000000,0.000000,0.400000,-0.000000
C96=0.208333,0.000000,0.791667,0.000000,0.000000,0.000000
C97=0.134804,0.000000,0.571078,0.294118,0.000000,0.000000
C98=0.061275,0.000000,0.350490,0.588235,0.000000,0.000000
C99=0.000000,0.000000,0.117647,0.882353,0.000000,0.000000
C100=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C101=0.000000,0.000000,0.000000,0.757576,0.227273,0.015152
C102=0.000000,0.000000,0.000000,0.606061,0.281818,0.112121
C103=0.000000,0.000000,0.000000,0.454545,0.336364,0.209091
C104=0.000000,0.000000,0.000000,0.303030,0.390909,0.306061
C105=0.000000,0.000000,0.000000,0.151515,0.445455,0.403030
C106=0.000000,0.000000,0.000000,0.000000,0.500000,0.500000
C107=0.000000,0.100000,0.000000,0.000000,0.500000,0.400000
C108=0.000000,0.200000,0.000000,0.000000,0.500000,0.300000
C109=0.000000,0.300000,0.000000,0.000000,0.500000,0.200000
C110=0.000000,0.400000,0.000000,0.000000,0.500000,0.100000
C111=0.000000,0.500000,0.000000,0.000000,0.500000,0.000000
C112=0.277778,0.000000,0.722222,0.000000,0.000000,0.000000
C113=0.204248,0.000000,0.501634,0.294118,0.000000,0.000000
C114=0.130719,0.000000,0.281046,0.588235,0.000000,0.000000
C115=0.057190,0.000000,0.060458,0.882353,0.000000,0.000000
C116=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C117=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C118=0.000000,0.000000,0.000000,0.606061,0.381818,0.012121
C119=0.000000,0.000000,0.000000,0.454545,0.436364,0.109091
C120=0.000000,0.000000,0.000000,0.303030,0.490909,0.206061
C121=0.000000,0.000000,0.000000,0.151515,0.545455,0.303030
C122=0.000000,0.000000,0.000000,0.000000,0.600000,0.400000
C123=0.000000,0.100000,0.000000,0.000000,0.600000,0.300000
C124=0.000000,0.200000,0.000000,0.000000,0.600000,0.200000
C125=0.000000,0.300000,0.000000,0.000000,0.600000,0.100000
C126=0.000000,0.400000,0.000000,0.000000,0.600000,-0.000000
C127=0.347222,0.000000,0.652778,0.000000,0.000000,0.000000
C128=0.273693,0.000000,0.432190,0.294118,0.000000,0.000000
C129=0.200163,0.000000,0.211601,0.588235,0.000000,0.000000
C130=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C131=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C132=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C133=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C134=0.000000,0.000000,0.000000,0.454545,0.536364,0.009091
C135=0.000000,0.000000,0.000000,0.303030,0.590909,0.106061
C136=0.000000,0.000000,0.000000,0.151515,0.645455,0.203030
C137=0.000000,0.000000,0.000000,0.000000,0.700000,0.300000
C138=0.000000,0.100000,0.000000,0.000000,0.700000,0.200000
C139=0.000000,0.200000,0.000000,0.000000,0.700000,0.100000
C140=0.000000,0.300000,0.000000,0.000000,0.700000,-0.000000
C141=0.416667,0.000000,0.583333,0.000000,0.000000,0.000000
C142=0.343137,0.000000,0.362745,0.294118,0.000000,0.000000
C143=0.269608,0.000000,0.142157,0.588235,0.000000,0.000000
C144=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C145=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C146=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C147=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C148=0.000000,0.000000,0.000000,0.454545,0.545455,0.000000
C149=0.000000,0.000000,0.000000,0.303030,0.690909,0.006061
C150=0.000000,0.000000,0.000000,0.151515,0.745455,0.103030
C151=0.000000,0.000000,0.000000,0.000000,0.800000,0.200000
C152=0.000000,0.100000,0.000000,0.000000,0.800000,0.100000
C153=0.000000,0.200000,0.000000,0.000000,0.800000,-0.000000
C154=0.486111,0.000000,0.513889,0.000000,0.000000,0.000000
C155=0.412582,0.000000,0.293301,0.294118,0.000000,0.000000
C156=0.339052,0.000000,0.072712,0.588235,0.000000,0.000000
C157=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C158=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C159=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C160=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C161=0.000000,0.000000,0.000000,0.454545,0.545455,0.000000
C162=0.000000,0.000000,0.000000,0.303030,0.696970,0.000000
C163=0.000000,0.000000,0.000000,0.151515,0.845455,0.003030
C164=0.000000,0.000000,0.000000,0.000000,0.900000,0.100000
C165=0.000000,0.100000,0.000000,0.000000,0.900000,-0.000000
C166=0.555556,0.000000,0.444444,0.000000,0.000000,0.000000
C167=0.482026,0.000000,0.223856,0.294118,0.000000,0.000000
C168=0.408497,0.000000,0.003268,0.588235,0.000000,0.000000
C169=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C170=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C171=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C172=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C173=0.000000,0.000000,0.000000,0.454545,0.545455,0.000000
C174=0.000000,0.000000,0.000000,0.303030,0.696970,0.000000
C175=0.000000,0.000000,0.000000,0.151515,0.848485,0.000000
C176=0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
C177=0.625000,0.000000,0.375000,0.000000,0.000000,0.000000
C178=0.551471,0.000000,0.154412,0.294118,0.000000,0.000000
C179=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C180=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C181=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C182=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C183=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C184=0.000000,0.000000,0.000000,0.454545,0.545455,0.000000
C185=0.000000,0.000000,0.000000,0.303030,0.696970,0.000000
C186=0.000000,0.000000,0.000000,0.151515,0.848485,0.000000
C187=0.694444,0.000000,0.305556,0.000000,0.000000,0.000000
C188=0.620915,0.000000,0.084967,0.294118,0.000000,0.000000
C189=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C190=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C191=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C192=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C193=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C194=0.000000,0.000000,0.000000,0.454545,0.545455,0.000000
C195=0.000000,0.000000,0.000000,0.303030,0.696970,0.000000
C196=0.763889,0.000000,0.236111,0.000000,0.000000,0.000000
C197=0.690359,0.000000,0.015523,0.294118,0.000000,0.000000
C198=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C199=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C200=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C201=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C202=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C203=0.000000,0.000000,0.000000,0.454545,0.545455,0.000000
C204=0.833333,0.000000,0.166667,0.000000,0.000000,0.000000
C205=0.705882,0.000000,0.000000,0.294118,0.000000,0.000000
C206=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C207=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C208=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C209=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C210=0.000000,0.000000,0.000000,0.606061,0.393939,0.000000
C211=0.902778,0.000000,0.097222,0.000000,0.000000,0.000000
C212=0.705882,0.000000,0.000000,0.294118,0.000000,0.000000
C213=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C214=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C215=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C216=0.000000,0.000000,0.000000,0.757576,0.242424,0.000000
C217=0.972222,0.000000,0.027778,0.000000,0.000000,0.000000
C218=0.705882,0.000000,0.000000,0.294118,0.000000,0.000000
C219=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C220=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C221=0.000000,0.000000,0.000000,0.909091,0.090909,0.000000
C222=1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C223=0.705882,0.000000,0.000000,0.294118,0.000000,0.000000
C224=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C225=0.117647,0.000000,0.000000,0.882353,0.000000,0.000000
C226=1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C227=0.705882,0.000000,0.000000,0.294118,0.000000,0.000000
C228=0.411765,0.000000,0.000000,0.588235,0.000000,0.000000
C229=1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C230=0.705882,0.000000,0.000000,0.294118,0.000000,0.000000
C231=1.000000,0.000000,0.000000,0.000000,0.000000,0.000000

// Phase shifts at each sample
S1=0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
S2=0.000000,0.000000,1.000000,0.936226,0.000000,0.000000
S3=0.000000,0.000000,1.000000,0.936226,0.000000,0.000000
S4=0.000000,0.000000,1.000000,0.936226,0.000000,0.000000
S5=0.000000,0.000000,0.000000,0.936226,0.000000,1.000000
S6=0.000000,0.000000,0.000000,0.936226,0.000000,1.000000
S7=0.000000,0.000000,0.000000,0.936226,0.000000,1.000000
S8=0.000000,0.000000,0.000000,0.936226,0.000000,1.000000
S9=0.000000,0.000000,0.000000,0.936226,0.000000,1.000000
S10=0.000000,0.000000,0.000000,0.936226,0.000000,1.000000
S11=0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
S12=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S13=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S14=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S15=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S16=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S17=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S18=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S19=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S20=0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
S21=0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
S22=0.000000,0.000000,1.002742,0.000000,0.000000,0.000000
S23=0.000000,0.000000,1.001793,0.943260,0.000000,0.000000
S24=0.000000,0.000000,1.001332,0.941451,0.000000,0.000000
S25=0.000000,0.000000,1.001060,0.940382,0.000000,0.000000
S26=0.000000,0.000000,0.000000,0.940452,0.000000,1.000000
S27=0.000000,0.000000,0.000000,0.941297,0.000000,1.000000
S28=0.000000,0.000000,0.000000,0.942565,0.000000,1.000000
S29=0.000000,0.000000,0.000000,0.944678,0.000000,1.000000
S30=0.000000,0.000000,0.000000,0.948904,0.000000,1.000000
S31=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S32=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S33=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S34=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S35=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S36=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S37=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S38=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S39=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S40=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S41=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S42=0.000000,0.000000,1.005485,0.000000,0.000000,0.000000
S43=0.000000,0.000000,1.003586,0.950293,0.000000,0.000000
S44=0.000000,0.000000,1.002664,0.946676,0.000000,0.000000
S45=0.000000,0.000000,1.002119,0.944538,0.000000,0.000000
S46=0.000000,0.000000,0.000000,0.944678,0.000000,1.000000
S47=0.000000,0.000000,0.000000,0.946368,0.000000,1.000000
S48=0.000000,0.000000,0.000000,0.948904,0.000000,1.000000
S49=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S50=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S51=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S52=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S53=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S54=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S55=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S56=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S57=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S58=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S59=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S60=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S61=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S62=0.000000,0.000000,1.005379,0.957326,0.000000,0.000000
S63=0.000000,0.000000,1.003996,0.951901,0.000000,0.000000
S64=0.000000,0.000000,1.003179,0.948695,0.000000,0.000000
S65=0.000000,0.000000,0.000000,0.948904,0.000000,1.000000
S66=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S67=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S68=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S69=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S70=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S71=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S72=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S73=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S74=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S75=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S76=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S77=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S78=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S79=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S80=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S81=0.000000,0.000000,1.005328,0.957126,0.000000,0.000000
S82=0.000000,0.000000,1.004238,0.952851,0.000000,0.000000
S83=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S84=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S85=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S86=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S87=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S88=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S89=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S90=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S91=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S92=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S93=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S94=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S95=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S96=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S97=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S98=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S99=0.000000,0.000000,1.005298,0.957007,0.000000,0.000000
S100=0.000000,0.000000,0.000000,0.953514,1.000000,0.000000
S101=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S102=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S103=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S104=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S105=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S106=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S107=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S108=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S109=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S110=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S111=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S112=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S113=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S114=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S115=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S116=0.000000,0.000000,0.000000,0.957740,1.000000,0.000000
S117=0.000000,0.000000,0.000000,0.954359,1.000000,0.000000
S118=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S119=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S120=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S121=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S122=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S123=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S124=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S125=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S126=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S127=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S128=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S129=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S130=0.990254,0.000000,0.000000,0.958280,0.000000,0.000000
S131=0.000000,0.000000,0.000000,0.961966,1.000000,0.000000
S132=0.000000,0.000000,0.000000,0.959431,1.000000,0.000000
S133=0.000000,0.000000,0.000000,0.955627,1.000000,0.000000
S134=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S135=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S136=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S137=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S138=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S139=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S140=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S141=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S142=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S143=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S144=0.991228,0.000000,0.000000,0.962452,0.000000,0.000000
S145=0.000000,0.000000,0.000000,0.966192,1.000000,0.000000
S146=0.000000,0.000000,0.000000,0.964502,1.000000,0.000000
S147=0.000000,0.000000,0.000000,0.961966,1.000000,0.000000
S148=0.000000,0.000000,0.000000,0.957740,1.000000,0.000000
S149=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S150=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S151=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S152=0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
S153=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S154=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S155=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S156=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S157=0.992203,0.000000,0.000000,0.966624,0.000000,0.000000
S158=0.000000,0.000000,0.000000,0.970418,1.000000,0.000000
S159=0.000000,0.000000,0.000000,0.969573,1.000000,0.000000
S160=0.000000,0.000000,0.000000,0.968305,1.000000,0.000000
S161=0.000000,0.000000,0.000000,0.966192,1.000000,0.000000
S162=0.000000,0.000000,0.000000,0.961966,1.000000,0.000000
S163=0.000000,0.000000,0.000000,0.950057,1.000000,1.000000
S164=0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
S165=0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
S166=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S167=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S168=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S169=0.993177,0.000000,0.000000,0.970796,0.000000,0.000000
S170=0.000000,0.000000,0.000000,0.974644,1.000000,0.000000
S171=0.000000,0.000000,0.000000,0.974644,1.000000,0.000000
S172=0.000000,0.000000,0.000000,0.974644,1.000000,0.000000
S173=0.000000,0.000000,0.000000,0.974644,1.000000,0.000000
S174=0.000000,0.000000,0.000000,0.974644,1.000000,0.000000
S175=0.000000,0.000000,0.000000,0.974644,1.000000,0.000000
S176=0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
S177=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S178=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S179=0.991310,0.000000,0.000000,0.962804,0.000000,0.000000
S180=0.994152,0.000000,0.000000,0.974968,0.000000,0.000000
S181=0.000000,0.000000,0.000000,0.978870,1.000000,0.000000
S182=0.000000,0.000000,0.000000,0.979715,1.000000,0.000000
S183=0.000000,0.000000,0.000000,0.980983,1.000000,0.000000
S184=0.000000,0.000000,0.000000,0.983096,1.000000,0.000000
S185=0.000000,0.000000,0.000000,0.987322,1.000000,0.000000
S186=0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
S187=0.990127,0.000000,1.005485,0.000000,0.000000,0.000000
S188=0.990127,0.000000,1.005485,0.957740,0.000000,0.000000
S189=0.992552,0.000000,0.000000,0.968118,0.000000,0.000000
S190=0.995127,0.000000,0.000000,0.979140,0.000000,0.000000
S191=0.000000,0.000000,0.000000,0.983096,1.000000,0.000000
